Num,Header,Shortcut,Subgenus,Genus,Genus2
2170,"LC654449.1 Human coronavirus HKU1 Fukushima_O943_2020 RNA, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2171,"LC654448.1 Human coronavirus HKU1 Fukushima_H821_2020 RNA, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2172,"LC654447.1 Human coronavirus HKU1 Fukushima_H815_2020 RNA, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2173,"LC687393.1 Human coronavirus HKU1 Fukushima_H519_2019 RNA, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2174,"LC315651.2 Human coronavirus HKU1 Tokyo/SGH-18/2016 RNA, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2175,"LC315650.2 Human coronavirus HKU1 Tokyo/SGH-15/2014 RNA, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2176,"NC_006577.2 Human coronavirus HKU1, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2177,"KT779556.1 Human coronavirus HKU1 isolate BJ01-p9, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2178,"KT779555.1 Human coronavirus HKU1 isolate BJ01-p3, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2179,"KF686346.1 Human coronavirus HKU1 strain HKU1/human/USA/HKU1-12/2010, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2180,"KF686344.1 Human coronavirus HKU1 strain HKU1/human/USA/HKU1-15/2009, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2181,"KF686343.1 Human coronavirus HKU1 strain HKU1/human/USA/HKU1-13/2010, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2182,"KF686342.1 Human coronavirus HKU1 strain HKU1/human/USA/HKU1-11/2009, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2183,"KF686341.1 Human coronavirus HKU1 strain HKU1/human/USA/HKU1-10/2010, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2184,"KF686340.1 Human coronavirus HKU1 strain HKU1/human/USA/HKU1-5/2009, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2185,"KF430201.1 Human coronavirus HKU1 strain HKU1/human/USA/HKU1-18/2010, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2186,"DQ415914.1 Human coronavirus HKU1 strain N18 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2187,"DQ415913.1 Human coronavirus HKU1 strain N17 genotype C, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2188,"DQ415912.1 Human coronavirus HKU1 strain N16 genotype C, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2189,"DQ415911.1 Human coronavirus HKU1 strain N15 genotype B, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2190,"DQ415910.1 Human coronavirus HKU1 strain N14 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2191,"DQ415909.1 Human coronavirus HKU1 strain N13 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2192,"DQ415908.1 Human coronavirus HKU1 strain N11 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2193,"DQ415907.1 Human coronavirus HKU1 strain N10 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2194,"DQ415906.1 Human coronavirus HKU1 strain N9 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2195,"DQ415905.1 Human coronavirus HKU1 strain N7 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2196,"DQ415904.1 Human coronavirus HKU1 strain N6 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2197,"DQ415903.1 Human coronavirus HKU1 strain N3 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2198,"DQ415902.1 Human coronavirus HKU1 strain N25 genotype B, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2199,"DQ415901.1 Human coronavirus HKU1 strain N24 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2200,"DQ415900.1 Human coronavirus HKU1 strain N23 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2201,"DQ415899.1 Human coronavirus HKU1 strain N22 genotype C, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2202,"DQ415898.1 Human coronavirus HKU1 strain N21 genotype C, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2203,"DQ415897.1 Human coronavirus HKU1 strain N20 genotype C, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2204,"DQ415896.1 Human coronavirus HKU1 strain N19 genotype A, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2205,"AY884001.1 Human coronavirus HKU1 genotype B, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2206,"DQ339101.1 Human coronavirus HKU1 strain N5P8 genotype A/B recombinant, complete genome",hCoV-HKU1,Embecovirus,Betacoronavirus,Betacoronavirus
2207,"MK334047.1 Human coronavirus NL63 strain ChinaGD04, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2208,"MK334046.1 Human coronavirus NL63 strain ChinaGD01, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2209,"MK334044.1 Human coronavirus NL63 strain ChinaGD03, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2210,"MK334043.1 Human coronavirus NL63 strain ChinaGD02, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2211,"MG428706.1 Human coronavirus NL63 isolate Kilifi_HH_3808_24-May-2010, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2212,"MG428705.1 Human coronavirus NL63 isolate Kilifi_HH_0522_21-May-2010, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2213,"MG428704.1 Human coronavirus NL63 isolate Kilifi_HH_5402_20-May-2010, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2214,"MG428703.1 Human coronavirus NL63 isolate Kilifi_HH_0511_01-Jun-2010, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2215,"MG428702.1 Human coronavirus NL63 isolate Kilifi_HH_3807_11-May-2010, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2216,"MG428701.1 Human coronavirus NL63 isolate Kilifi_HH_0512_04-Jun-2010, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2217,"MG428699.1 Human coronavirus NL63 isolate Kilifi_HH_5709_19-May-2010, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2218,"MG772808.1 Human coronavirus NL63 isolate CN0601/14, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2219,"KX179500.1 Human coronavirus NL63 strain NL63/UF-2/2015, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2220,"JX504050.1 Human coronavirus NL63 isolate NL63/RPTEC/2004, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2221,"DQ445912.1 Human coronavirus NL63 isolate Amsterdam 496, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2222,"DQ445911.1 Human coronavirus NL63 isolate Amsterdam 057, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2223,"LC720428.1 Human coronavirus NL63 HCoVNL63_Fukushima_O650_2019 RNA, nearly complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2224,"LC654455.1 Human coronavirus NL63 Fukushima_H219_2018 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2225,"LC687402.1 Human coronavirus NL63 Fukushima_OR236_2021 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2226,"LC687401.1 Human coronavirus NL63 Fukushima_OR215_2021 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2227,"LC687397.1 Human coronavirus NL63 Fukushima_O579_2019 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2228,"LC687396.1 Human coronavirus NL63 Fukushima_H552_2019 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2229,"LC687395.1 Human coronavirus NL63 Fukushima_H486_2018 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2230,"LC687394.1 Human coronavirus NL63 Fukushima_H257_2018 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2231,"NC_005831.2 Human Coronavirus NL63, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2232,"MW202337.1 MAG: Human coronavirus NL63 isolate NL63_S170, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2233,"LC488390.2 Human coronavirus NL63 Tokyo/SGH-15/2017 RNA, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2234,"KY829118.1 Human coronavirus NL63 strain N07-262B, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2235,"KY554971.1 Human coronavirus NL63 strain N07-468B_176X, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2236,"KY554970.1 Human coronavirus NL63 strain N07-324B_182X, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2237,"KY554969.1 Human coronavirus NL63 strain N07-196B, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2238,"KY554968.1 Human coronavirus NL63 strain N07-185B, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2239,"KY554967.1 Human coronavirus NL63 strain N06-1144B, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2240,"KY674916.1 Human coronavirus NL63 strain N07-64B, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2241,"KY674915.1 Human coronavirus NL63 strain N07-6B, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2242,"KU521535.1 Human coronavirus NL63 isolate NL63/UF-2/2015, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2243,"KT381875.1 Human coronavirus NL63 isolate NL63/UF-1/2015, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2244,"KT266906.1 Human coronavirus NL63 isolate HCoV NL63/Haiti-1/2015, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2245,"KF530114.1 Human coronavirus NL63 strain NL63/human/USA/891-4/1989, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2246,"KF530113.1 Human coronavirus NL63 strain NL63/human/USA/905-25/1990, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2247,"KF530112.1 Human coronavirus NL63 strain NL63/human/USA/0111-25/2001, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2248,"KF530111.1 Human coronavirus NL63 strain NL63/human/USA/901-24/1990, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2249,"KF530110.1 Human coronavirus NL63 strain NL63/human/USA/838-9/1983, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2250,"KF530109.1 Human coronavirus NL63 strain NL63/human/USA/903-28/1990, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2251,"KF530108.1 Human coronavirus NL63 strain NL63/human/USA/891-6/1989, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2252,"KF530107.1 Human coronavirus NL63 strain NL63/human/USA/911-56/1991, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2253,"KF530106.1 Human coronavirus NL63 strain NL63/human/USA/8712-17/1987, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2254,"KF530105.1 Human coronavirus NL63 strain NL63/human/USA/012-31/2001, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2255,"KF530104.1 Human coronavirus NL63 strain NL63/human/USA/904-20/1990, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2256,"JQ765575.1 Human coronavirus NL63 strain NL63/DEN/2005/1876, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2257,"JQ765573.1 Human coronavirus NL63 strain NL63/DEN/2005/1062, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2258,"JQ765572.1 Human coronavirus NL63 strain NL63/DEN/2005/347, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2259,"JQ765571.1 Human coronavirus NL63 strain NL63/DEN/2005/271, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2260,"JQ765570.1 Human coronavirus NL63 strain NL63/DEN/2005/235, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2261,"JQ765569.1 Human coronavirus NL63 strain NL63/DEN/2005/232, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2262,"JQ765568.1 Human coronavirus NL63 strain NL63/DEN/2005/193, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2263,"JQ765566.1 Human coronavirus NL63 strain NL63/DEN/2008/16, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2264,"JQ765565.1 Human coronavirus NL63 strain NL63/DEN/2009/15, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2265,"JQ765564.1 Human coronavirus NL63 strain NL63/DEN/2009/14, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2266,"JQ765563.1 Human coronavirus NL63 strain NL63/DEN/2009/9, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2267,"JX524171.1 Human coronavirus NL63 isolate CBJ123, complete genome",hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2268,CS124012.1 Sequence 55 from Patent EP1553169,hCoV-NL63,Setracovirus,Alphacoronavirus,Alphacoronavirus
2269,"MW411432.1 UNVERIFIED: Human coronavirus OC43 isolate Shenzhen/Nanshan/20200604/LKH, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2270,"OK391230.1 UNVERIFIED: Human coronavirus OC43 strain OC43/China/P43/2021, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2271,"OK391228.1 UNVERIFIED: Human coronavirus OC43 strain OC43/China/P21/2021, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2272,"OK391227.1 Human coronavirus OC43 strain OC43/China/43/2019, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2273,"OK391226.1 Human coronavirus OC43 strain OC43/China/36/2019, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2274,"OK391225.1 Human coronavirus OC43 strain OC43/China/32/2019, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2275,"OK391224.1 UNVERIFIED: Human coronavirus OC43 strain OC43/China/31/2019, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2276,"OK391223.1 UNVERIFIED: Human coronavirus OC43 strain OC43/China/29/2019, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2277,"OK391222.1 UNVERIFIED: Human coronavirus OC43 strain OC43/China/26/2019, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2278,"OK391221.1 UNVERIFIED: Human coronavirus OC43 strain OC43/China/23/2019, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2279,"MW938760.1 Human coronavirus OC43 isolate HK19-01, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2280,"MN026164.1 Human coronavirus OC43 isolate OC43_KLF_01_2018, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2281,"MG197723.1 Human coronavirus OC43 strain HZ-459, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2282,"MG197722.1 Human coronavirus OC43 strain YC-207, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2283,"MG197721.1 Human coronavirus OC43 strain YC-72, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2284,"MG197720.1 Human coronavirus OC43 strain YC-68, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2285,"MG197719.1 Human coronavirus OC43 strain YC-67, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2286,"MG197718.1 Human coronavirus OC43 strain YC-55, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2287,"MG197717.1 Human coronavirus OC43 strain WZ-522, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2288,"MG197716.1 Human coronavirus OC43 strain WZ-303, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2289,"MG197715.1 Human coronavirus OC43 strain GZYF-26, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2290,"MG197714.1 Human coronavirus OC43 strain CC-23, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2291,"MG197713.1 Human coronavirus OC43 strain BJ-221, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2292,"MG197712.1 Human coronavirus OC43 strain BJ-165, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2293,"MG197711.1 Human coronavirus OC43 strain BJ-164, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2294,"MG197710.1 Human coronavirus OC43 strain BJ-124, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2295,"MG197709.1 Human coronavirus OC43 strain BJ-112, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2296,"MG977449.1 Human coronavirus OC43 isolate TNP F1834_2, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2297,"MG977445.1 Human coronavirus OC43 isolate TNP F1790_2, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2298,"KY014281.1 Human coronavirus OC43 isolate 2002-04, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2299,"KX538979.1 Human coronavirus OC43 isolate MY-U1975/13, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2300,"KX538978.1 Human coronavirus OC43 isolate MY-U1758/13, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2301,"KX538977.1 Human coronavirus OC43 isolate MY-U1140/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2302,"KX538976.1 Human coronavirus OC43 isolate MY-U1057/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2303,"KX538975.1 Human coronavirus OC43 isolate MY-U1024/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2304,"KX538974.1 Human coronavirus OC43 isolate MY-U945/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2305,"KX538973.1 Human coronavirus OC43 isolate MY-U868/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2306,"KX538972.1 Human coronavirus OC43 isolate MY-U774/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2307,"KX538971.1 Human coronavirus OC43 isolate MY-U732/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2308,"KX538970.1 Human coronavirus OC43 isolate MY-U710/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2309,"KX538969.1 Human coronavirus OC43 isolate MY-U523/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2310,"KX538968.1 Human coronavirus OC43 isolate MY-U464/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2311,"KX538966.1 Human coronavirus OC43 isolate MY-U236/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2312,"KX538965.1 Human coronavirus OC43 isolate MY-U208/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2313,"KX538964.1 Human coronavirus OC43 isolate MY-U002/12, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2314,"KF923925.1 Human coronavirus OC43 isolate 10574/2010, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2315,"KF923924.1 Human coronavirus OC43 isolate 10290/2010, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2316,"KF923923.1 Human coronavirus OC43 isolate 892A/2008, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2317,"KF923922.1 Human coronavirus OC43 isolate 8164/2009, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2318,"KF923921.1 Human coronavirus OC43 isolate 69A/2007, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2319,"KF923920.1 Human coronavirus OC43 isolate 5617/2007, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2320,"KF923919.1 Human coronavirus OC43 isolate 5595/2007, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2321,"KF923918.1 Human coronavirus OC43 isolate 10108/2010, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
2322,"KF923917.1 Human coronavirus OC43 isolate 5566/2007, complete genome",hCoV-OC43,Embecovirus,Betacoronavirus,Betacoronavirus
